section ,searched ,terms ,title ,authors ,published ,database,source,url
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),RFID technology for IoT-based personal healthcare in smart spaces,"S Amendola, R Lodato, S Manzari… - IEEE Internet of …, 2014 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6780609/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Smart homes for the elderly dementia sufferers: identification and prediction of abnormal behaviour,"A Lotfi, C Langensiepen, SM Mahmoud… - … of ambient intelligence …, 2012 - Springer",,Google Scholar,http://link.springer.com/article/10.1007/s12652-010-0043-x,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Ambient RF energy harvesting in urban and semi-urban environments,"M Pinuela, PD Mitcheson… - IEEE Transactions on …, 2013 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6519964/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Ambient intelligence: A survey,"F Sadri - ACM Computing Surveys (CSUR), 2011 - dl.acm.org",,Google Scholar,http://dl.acm.org/citation.cfm?id=1978815,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Determining wellness through an ambient assisted living environment,"NK Suryadevara, SC Mukhopadhyay - IEEE Intelligent Systems, 2014 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6813391/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Towards the implementation of IoT for environmental condition monitoring in homes,"SDT Kelly, NK Suryadevara… - IEEE Sensors …, 2013 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6516934/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),An RFID-based position and orientation measurement system for mobile objects in intelligent environments,"AAN Shirehjini, A Yassine… - IEEE Transactions on …, 2012 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6140967/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Performance evaluation of ambient services by combining robotic frameworks and a smart environment platform,"M Arndt, S Wille, L De Souza, VF Rey, N Wehn… - Robotics and …, 2013 - Elsevier",,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0921889013000614,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Human activity recognition on smartphones using a multiclass hardware-friendly support vector machine,"D Anguita, A Ghio, L Oneto, X Parra… - … workshop on ambient …, 2012 - Springer",,Google Scholar,http://link.springer.com/chapter/10.1007/978-3-642-35395-6_30,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),"A review of smart homes—Past, present, and future","MR Alam, MBI Reaz, MAM Ali - IEEE Transactions on Systems …, 2012 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6177682/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),"Ubicomp systems at 20: Progress, opportunities, and challenges","R Caceres, A Friday - IEEE Pervasive Computing, 2012 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6109229/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Human factors in ambient intelligence environments,"C Stephanidis - Handbook of Human Factors and Ergonomics …, 2012 - Wiley Online Library",,Google Scholar,http://onlinelibrary.wiley.com/doi/10.1002/9781118131350.ch49/summary,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Using temporal logic and model checking in automated recognition of human activities for ambient-assisted living,"T Magherini, A Fantechi, CD Nugent… - … on Human-Machine …, 2013 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6670821/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Video based technology for ambient assisted living: A review of the literature,"F Cardinaux, D Bhowmik… - … Ambient Intelligence …, 2011 - content.iospress.com",,Google Scholar,http://content.iospress.com/articles/journal-of-ambient-intelligence-and-smart-environments/ais110,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),A survey on near field communication (NFC) technology,"V Coskun, B Ozdenizci, K Ok - Wireless personal communications, 2013 - Springer",,Google Scholar,http://link.springer.com/article/10.1007/s11277-012-0935-5,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Smart clothing: Connecting human with clouds and big data for sustainable health monitoring,"M Chen, Y Ma, J Song, CF Lai, B Hu - Mobile Networks and Applications, 2016 - Springer",,Google Scholar,http://link.springer.com/article/10.1007/s11036-016-0745-1,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"social,economic,ethics,ethical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),"Conceptualizing smart city with dimensions of technology, people, and institutions","T Nam, TA Pardo - Proceedings of the 12th annual international digital …, 2011 - dl.acm.org",,Google Scholar,http://dl.acm.org/citation.cfm?id=2037602,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),A case-driven ambient intelligence system for elderly in-home assistance applications,"F Zhou, JR Jiao, S Chen… - IEEE Transactions on …, 2011 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/5504187/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),A survey on ambient-assisted living tools for older adults,"P Rashidi, A Mihailidis - IEEE journal of biomedical and health …, 2013 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6399501/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Handbook of human factors and ergonomics,G Salvendy - 2012 - books.google.com,,Google Scholar,https://books.google.co.uk/books?hl=en&lr=&id=WxJVNLzvRVUC&oi=fnd&pg=PA3&dq=(ambient+intelligence+OR+ambient+system+OR+smart+environment)+AND+(social+OR+economic+OR+ethics+OR+ethical)&ots=pYlkGURAja&sig=OrzMqQ28f1xb7gThzl_kmm6Z74g,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Handbook of ambient assisted living,"JC Augusto, M Huch, A Kameas, J Maitland… - 2012 - pdfs.semanticscholar.org",,Google Scholar,https://pdfs.semanticscholar.org/a864/76064cc0bc38a65edb486d61a04ebbaf4504.pdf,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Intelligent environments: a manifesto,"JC Augusto, V Callaghan, D Cook, A Kameas… - … -Centric Computing and …, 2013 - Springer",,Google Scholar,http://link.springer.com/article/10.1186/2192-1962-3-12,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Economic and energetic analysis of capturing CO2 from ambient air,"KZ House, AC Baclig, M Ranjan… - Proceedings of the …, 2011 - National Acad Sciences",,Google Scholar,http://www.pnas.org/content/108/51/20428.short,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),A survey on ambient intelligence in healthcare,"G Acampora, DJ Cook, P Rashidi… - Proceedings of the …, 2013 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6579688/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Harvesting ambient geospatial information from social media feeds,"A Stefanidis, A Crooks, J Radzikowski - GeoJournal, 2013 - Springer",,Google Scholar,http://link.springer.com/article/10.1007/s10708-011-9438-2,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Techno-economic assessment and environmental impacts of desalination technologies,"T Mezher, H Fath, Z Abbas, A Khaled - Desalination, 2011 - Elsevier",,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0011916410006296,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),A life cycle analysis of polymer solar cell modules prepared using roll-to-roll methods under ambient conditions,"N Espinosa, R García-Valverde, A Urbina… - Solar Energy Materials …, 2011 - Elsevier",,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0927024810004770,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
